"bill_city","mon_data_city","mon_sms_city","mon_voice_city","serv_tick_m1to6_city","serv_tick_m7to8_city","data_roam_city","long_d_min_city","long_d_spend_city","tot_pay_city"
"High Level",4.4191823043561,441.663896207393,246.205557948108,0.415116060106084,0.435088451215157,1.66013215412386,35.9378334728535,1.85759895498443,62.6010597385201
"Rainbow Lake",3.91585358461996,250.207316141985,254.468645598265,1.13119677552022,1.13580718052108,1.284776939312,38.295154570369,0.842912584683631,61.9669883100572
"Fox Creek",4.10354276596831,684.783838192096,239.317733585271,0.710967091657221,0.713944322858006,1.04229257442057,37.8900601167697,2.46758196636359,64.4136916051487
"Grande Cache",4.55179310401375,475.875884457451,243.368077058205,0.532545707933605,0.547069785659657,1.41174057219177,38.5788841277827,3.51134338109443,67.6139951433857
"Valleyview",5.23029649616992,433.900092364657,214.147609354635,0.57967447261326,0.579910977766889,1.06013544066809,37.0647564495448,2.429898522546,64.1263971869365
"Beaverlodge",6.01909003047932,498.998711165556,224.263821263707,0.495680842828006,0.502023486206308,2.92021743406076,37.4544360034633,2.32146918288412,62.8724825947138
"Wembley",4.29300826494308,356.544870504918,180.074736100002,1.05125220380723,1.05416807261296,2.10980601643678,39.7806974174455,1.9908049002871,63.0650788506529
"Grande Prairie",6.00331578484891,459.954747241249,239.186549074898,0.720486682653427,0.727921371971768,2.9561674259603,36.7294521187432,3.0477331631484,66.5578833796484
"Sexsmith",4.46657119464792,1068.44997055681,245.587785654476,0.538410288793966,0.589962477653141,1.71900512324646,39.3721702450421,2.02554999009294,65.3186350641118
"Peace River",4.21852931790482,650.357045154908,258.42262878842,0.88424611678347,0.887905800137669,1.25398978660814,37.3722306918353,1.90215801157739,62.4260361401284
"McLennan",3.9196845428492,356.852104077384,188.302155312448,0.707465963019058,0.712511015983581,1.99638057639822,37.7135041903239,2.48227904187385,64.7624494858677
"Falher",4.40775190020432,550.149613430065,227.629044964143,0.285818648105487,0.294194889620333,2.23897178901825,39.4019360095263,2.51359175660297,62.0238597699201
"Spirit River",4.72810439816526,223.210059032201,201.024558353744,0.690774720208719,0.694224314454767,2.21204985014629,36.9434338831343,1.93700024115987,65.1376220330263
"Fairview",5.10252091578012,190.560351063683,247.830018852593,0.728747608419508,0.731535306073314,1.11664879368618,36.2290261511225,1.2348424827445,61.7689053093461
"Grimshaw",5.4352459458157,271.707717601167,234.097043328878,0.548377920687199,0.549335398967378,2.38969690690283,37.5461391394492,2.13210707376486,66.1543105174443
"Fernie",4.9563067329432,318.48645436404,230.121303722622,0.741542612016201,0.751654941634786,2.28454587154556,35.4856473696418,1.70136211070127,63.1058660386959
"Cranbrook",5.14049209468147,396.311484231319,263.128804762489,0.230811838340014,0.233231584038585,2.7898393641226,37.4981029692572,1.4621385249251,63.9045183754555
"Kimberley",3.55994725051752,84.1050159773596,205.637681112061,0.753051161114126,0.755549506060235,1.81480654305778,35.8986016805284,1.84170784827718,62.4857890511166
"Creston",5.27649287500665,495.676048560132,177.895330968564,1.15117174671032,1.1740745591639,2.64075445872732,39.1430913761724,2.22549962908793,63.6556664972177
"Nelson",5.05910193676159,589.905944830095,210.084230408428,1.12230410967022,1.13714445700785,3.40317343897186,36.2169748125598,1.89400721761814,62.0886781682325
"Castlegar",5.13574351697722,707.337262192168,225.78587942687,0.501287040580064,0.50930437640245,2.48961405537557,35.5865089793224,1.69157353974428,62.4686731773228
"Trail",3.84429097280974,178.478779769177,243.315402316347,0.774267907999456,0.791832304428423,1.39949863404036,35.1654597523157,2.4236927877093,62.4614569041611
"Rossland",4.00438278126389,463.296276753026,249.91086936323,0.92838127380237,0.933444517338648,1.17611891124398,36.7043338203803,1.83533828350411,62.2906962019587
"Grand Forks",5.25250031705871,562.43119889814,179.726241415466,0.743024538084865,0.745235839965753,2.21928838198073,39.3658724240959,1.23431510018235,63.2719151955488
"Greenwood",3.4853824832127,486.079814579962,201.068638044161,0.86785885556601,0.880619754585949,1.29520830349065,38.1130956101697,1.19320174674692,60.4822222728323
"Osoyoos",5.13058004609357,73.1579518988528,203.675197762718,0.736475967848673,0.741010892423801,2.61412723106332,36.5203792857938,1.50223451446602,61.9479506829914
"Oliver",5.05665387968647,918.531706083786,194.583589483418,0.440485589019954,0.441997114866972,3.13472640723921,37.7199988684151,1.48834999838717,61.7511726220486
"Princeton",4.66551809330511,612.475540219782,165.16507165941,0.706556255510077,0.712487706895918,1.74861976876855,38.9960643008817,1.81204445618724,60.7177270936593
"Penticton",5.62842609159063,442.97314467977,147.898780700889,0.753754308260977,0.76967212308163,3.11538015236147,36.3352968718391,1.81423957921489,63.6593961212175
"Chilliwack",4.94318201156855,312.626160721621,207.926545218011,0.481716810772195,0.498677555237988,2.48063382948749,39.4491401209962,2.25306867122358,61.8062158066085
"Abbotsford",4.47352974260271,633.804639293196,203.272215503453,0.234609673079103,0.238529057218693,2.08270203100983,37.642591400072,2.44844467360785,64.5372941749036
"Langley",5.67311974017607,790.174806701285,222.126931609532,0.436103557981551,0.457025110440931,3.11158522882033,38.7612054729834,2.18891527667833,64.5318443911074
"Surrey",5.55844447619938,874.257323919052,164.52809865348,0.76651979056187,0.775477989483205,3.02031177841127,35.6669693242293,1.98451870224897,64.4193305491942
"White Rock",6.15325917959867,485.499851321308,219.887856295316,0.549820439238101,0.571883468972323,3.16662801895291,35.4683582077269,0.741291232102739,62.1014430367527
"Richmond",5.69253164939147,439.254915863302,168.660841813653,0.806799250235781,0.814101849300367,3.37908944161609,36.6293135622982,1.82037892822519,65.8684581214064
"Vancouver",6.48900378097111,561.006208154794,194.827456572153,0.823493796447292,0.829583190572448,3.40697166335303,38.6615460552275,2.38482847644126,64.7112511260408
"Burnaby",6.52173049414615,304.169265846044,194.383552377327,0.914413891779259,0.918992333321458,3.25926228566095,36.6977947065607,1.22135306542478,62.1292125558371
"New Westminster",7.42035681909995,657.379503746154,171.323176077648,0.855930519336835,0.874108193376193,3.48810282500926,37.4233991943765,2.14498117635097,63.6378267709306
"Coquitlam",5.36541143187421,592.235239312911,208.274432431636,0.511613382073119,0.529029278614649,3.04107042751275,37.835512352176,0.999158132577282,63.2652378673205
"Port Coquitlam",6.40177116193496,253.818366766542,186.971129955736,1.00813439493068,1.0165367761753,3.11741395678837,38.9773864950985,1.67116205446322,63.3193776852004
"Port Moody",4.8049932943914,896.535257799829,230.694086702823,0.889493366749957,0.890750692016445,3.48212524491828,35.909249742981,1.00086705463518,61.9748377321021
"North Vancouver",5.44816118722268,332.960671276795,209.283106248576,0.50748979980126,0.508040734073147,3.2161250897916,39.8456922068726,1.37853655101414,61.7281893437965
"Pitt Meadows",3.97588122661432,268.701586029881,233.749256450761,0.230729998834431,0.235445107826963,1.0923806654755,36.4902744453866,1.49736361616293,60.7912030250207
"Maple Ridge",3.54486048053966,310.712811687957,223.66508903463,0.574185929773375,0.582689328798604,2.08659726777114,37.3870343517046,1.92246602059049,65.7427761368046
"Sidney",5.36136845925821,344.216094461625,176.652096882212,1.09687153487466,1.11111707935957,3.02096315065864,36.5536952938419,2.0482622996375,63.3071234866167
"Victoria",5.87994510670343,541.838848730666,220.094746387008,0.858742890926078,0.86376555913128,3.43937061377801,39.0903459338006,2.23277312826801,63.7897196442443
"Colwood",6.00669483886973,405.938154914736,237.776973441083,0.454360795719549,0.461427660956559,3.19845978915691,39.5329734473489,2.17306597347882,63.7983444175692
"Langford",5.40822799470903,758.084504898454,206.121456099838,1.14123787502758,1.14463501373772,3.44723279646132,37.0615029439796,0.936903746925797,60.3927233763837
"View Royal",5.67848974573196,200.950070461688,182.800401080927,0.617892209021375,0.630253810965967,2.73410314379726,36.7021526128519,1.61540721292327,63.9529076249071
